,Feature,Feature_importance
394,PREV_DAYS_DECISION_MIN_stdscl,0.010534391964695793
395,PREV_DAYS_DECISION_MAX_stdscl,0.0020508111599411216
396,PREV_DAYS_DECISION_MEAN_stdscl,0.0034254265185152443
397,PREV_CNT_PAYMENT_MEAN_stdscl,0.04292681270152745
398,PREV_CNT_PAYMENT_SUM_stdscl,0.005759063523582563
399,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN_stdscl,0.004691206713839775
400,PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN_stdscl,0.0004122203118465355
401,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN_stdscl,0.0008411839083057915
402,PREV_NAME_CONTRACT_TYPE_XNA_MEAN_stdscl,0.0
403,PREV_NAME_CONTRACT_TYPE_nan_MEAN_stdscl,0.0
404,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN_stdscl,0.0018546249929721314
405,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN_stdscl,0.0016867193146196155
406,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN_stdscl,0.003478400720489775
407,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN_stdscl,0.0010947990755880562
408,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN_stdscl,0.0013158106802250672
409,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN_stdscl,0.0020112668725928294
410,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN_stdscl,0.0006280127821516237
411,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN_stdscl,0.0
412,PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN_stdscl,0.0003057068998740502
413,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN_stdscl,0.0
414,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN_stdscl,0.0
415,PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN_stdscl,0.0
416,PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN_stdscl,0.0
417,PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN_stdscl,0.0
418,PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN_stdscl,0.0
419,PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN_stdscl,0.0
420,PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN_stdscl,0.0
421,PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN_stdscl,0.0
422,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN_stdscl,0.0
423,PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN_stdscl,0.0
424,PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN_stdscl,0.0
425,PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN_stdscl,0.0003707353413787171
426,PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN_stdscl,0.0
427,PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN_stdscl,0.0
428,PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN_stdscl,0.0
429,PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN_stdscl,0.0
430,PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN_stdscl,0.0
431,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN_stdscl,0.00016768217310592572
432,PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN_stdscl,0.0
433,PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN_stdscl,0.0
434,PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN_stdscl,0.0
435,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN_stdscl,0.0011407908848622631
436,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN_stdscl,0.00016969043776761316
437,PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN_stdscl,0.0
438,PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN_stdscl,0.0
439,PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN_stdscl,0.005067741485417891
440,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN_stdscl,0.0
441,PREV_NAME_CONTRACT_STATUS_Approved_MEAN_stdscl,0.00782576917007554
442,PREV_NAME_CONTRACT_STATUS_Canceled_MEAN_stdscl,0.0008030260751392496
443,PREV_NAME_CONTRACT_STATUS_Refused_MEAN_stdscl,0.023302132177744593
444,PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN_stdscl,0.0010813125412869587
445,PREV_NAME_CONTRACT_STATUS_nan_MEAN_stdscl,0.0
446,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN_stdscl,0.0006456642058236873
447,PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN_stdscl,0.0
448,PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN_stdscl,0.0
449,PREV_NAME_PAYMENT_TYPE_XNA_MEAN_stdscl,0.0032317913962223114
450,PREV_NAME_PAYMENT_TYPE_nan_MEAN_stdscl,0.0
451,PREV_CODE_REJECT_REASON_CLIENT_MEAN_stdscl,0.0
452,PREV_CODE_REJECT_REASON_HC_MEAN_stdscl,0.006362947880002298
453,PREV_CODE_REJECT_REASON_LIMIT_MEAN_stdscl,0.000903079401068495
454,PREV_CODE_REJECT_REASON_SCO_MEAN_stdscl,0.0008463128536883702
455,PREV_CODE_REJECT_REASON_SCOFR_MEAN_stdscl,0.0
456,PREV_CODE_REJECT_REASON_SYSTEM_MEAN_stdscl,0.0
457,PREV_CODE_REJECT_REASON_VERIF_MEAN_stdscl,0.00016683982000524102
458,PREV_CODE_REJECT_REASON_XAP_MEAN_stdscl,0.0046244518751220424
459,PREV_CODE_REJECT_REASON_XNA_MEAN_stdscl,0.0
460,PREV_CODE_REJECT_REASON_nan_MEAN_stdscl,0.0
461,PREV_NAME_TYPE_SUITE_Children_MEAN_stdscl,0.0009621029014697179
462,PREV_NAME_TYPE_SUITE_Family_MEAN_stdscl,0.0014515265565608836
463,PREV_NAME_TYPE_SUITE_Group of people_MEAN_stdscl,6.047300317279344e-06
464,PREV_NAME_TYPE_SUITE_Other_A_MEAN_stdscl,0.0
465,PREV_NAME_TYPE_SUITE_Other_B_MEAN_stdscl,0.00029798052443223884
466,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN_stdscl",0.00022246268842045013
467,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN_stdscl,0.004730979173264654
468,PREV_NAME_TYPE_SUITE_nan_MEAN_stdscl,0.014884739664624051
469,PREV_NAME_CLIENT_TYPE_New_MEAN_stdscl,0.0013468210022155097
470,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN_stdscl,0.0016343466088686036
471,PREV_NAME_CLIENT_TYPE_Repeater_MEAN_stdscl,0.0027563122728588908
472,PREV_NAME_CLIENT_TYPE_XNA_MEAN_stdscl,0.0
473,PREV_NAME_CLIENT_TYPE_nan_MEAN_stdscl,0.0
474,PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN_stdscl,0.0
475,PREV_NAME_GOODS_CATEGORY_Animals_MEAN_stdscl,0.0
476,PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN_stdscl,0.0007199250237168843
477,PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN_stdscl,5.83876239128764e-05
478,PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN_stdscl,0.002051507013577419
479,PREV_NAME_GOODS_CATEGORY_Computers_MEAN_stdscl,0.0003228630097248584
480,PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN_stdscl,0.002688857981027433
481,PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN_stdscl,0.0011836042584991706
482,PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN_stdscl,5.088327621835065e-05
483,PREV_NAME_GOODS_CATEGORY_Education_MEAN_stdscl,0.0
484,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN_stdscl,0.0
485,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN_stdscl,0.017484303475035216
486,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN_stdscl,0.0
487,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN_stdscl,5.31779245193682e-06
488,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN_stdscl,0.0
489,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN_stdscl,0.0
490,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN_stdscl,8.279031135850495e-05
491,PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN_stdscl,0.0
492,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN_stdscl,9.292550101155877e-05
493,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN_stdscl,0.003351617572515977
494,PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN_stdscl,0.0
495,PREV_NAME_GOODS_CATEGORY_Other_MEAN_stdscl,0.0
496,PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN_stdscl,0.0010325808177589061
497,PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN_stdscl,0.0007513378379926881
498,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN_stdscl,0.0
499,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN_stdscl,4.7509522906820805e-05
500,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN_stdscl,0.0
501,PREV_NAME_GOODS_CATEGORY_XNA_MEAN_stdscl,0.0004377013083295289
502,PREV_NAME_GOODS_CATEGORY_nan_MEAN_stdscl,0.0
503,PREV_NAME_PORTFOLIO_Cards_MEAN_stdscl,0.003997505504835709
504,PREV_NAME_PORTFOLIO_Cars_MEAN_stdscl,0.0
505,PREV_NAME_PORTFOLIO_Cash_MEAN_stdscl,0.001461555057848311
506,PREV_NAME_PORTFOLIO_POS_MEAN_stdscl,0.005164395360031153
507,PREV_NAME_PORTFOLIO_XNA_MEAN_stdscl,0.001267404299524038
508,PREV_NAME_PORTFOLIO_nan_MEAN_stdscl,0.0
509,PREV_NAME_PRODUCT_TYPE_XNA_MEAN_stdscl,0.0033421846901921814
510,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN_stdscl,0.005376478286411486
511,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN_stdscl,0.0013299567264589782
512,PREV_NAME_PRODUCT_TYPE_nan_MEAN_stdscl,0.0
513,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN_stdscl,0.002768102129083573
514,PREV_CHANNEL_TYPE_Car dealer_MEAN_stdscl,0.0
515,PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN_stdscl,0.0012939563276519077
516,PREV_CHANNEL_TYPE_Contact center_MEAN_stdscl,0.000525968689350837
517,PREV_CHANNEL_TYPE_Country-wide_MEAN_stdscl,0.0011214722901776496
518,PREV_CHANNEL_TYPE_Credit and cash offices_MEAN_stdscl,0.002126106845597191
519,PREV_CHANNEL_TYPE_Regional / Local_MEAN_stdscl,0.0009721670159671307
520,PREV_CHANNEL_TYPE_Stone_MEAN_stdscl,0.002109370224458329
521,PREV_CHANNEL_TYPE_nan_MEAN_stdscl,0.0
522,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN_stdscl,0.0
523,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN_stdscl,0.000338459855259127
524,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN_stdscl,0.007035550426900484
525,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN_stdscl,0.0016982327202640663
526,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN_stdscl,0.0023361702371905045
527,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN_stdscl,0.0008007418510938033
528,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN_stdscl,0.004491865520695813
529,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN_stdscl,0.0001823973555189818
530,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN_stdscl,0.0
531,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN_stdscl,0.0
532,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN_stdscl,0.001282951906746115
533,PREV_NAME_SELLER_INDUSTRY_nan_MEAN_stdscl,0.0
534,PREV_NAME_YIELD_GROUP_XNA_MEAN_stdscl,0.0032198669157850065
535,PREV_NAME_YIELD_GROUP_high_MEAN_stdscl,0.006026521516502975
536,PREV_NAME_YIELD_GROUP_low_action_MEAN_stdscl,0.020547668821454527
537,PREV_NAME_YIELD_GROUP_low_normal_MEAN_stdscl,0.010538908241095326
538,PREV_NAME_YIELD_GROUP_middle_MEAN_stdscl,0.0009230994708392171
539,PREV_NAME_YIELD_GROUP_nan_MEAN_stdscl,0.0
540,PREV_PRODUCT_COMBINATION_Card Street_MEAN_stdscl,0.0003684179974666564
541,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN_stdscl,0.0
542,PREV_PRODUCT_COMBINATION_Cash_MEAN_stdscl,0.0010355237606104765
543,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN_stdscl,0.0011109003598999366
544,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN_stdscl,0.0009138310513286489
545,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN_stdscl,0.0002883151308505671
546,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN_stdscl,0.008561684298374665
547,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN_stdscl,0.003493350926033146
548,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN_stdscl,0.0019358075272236596
549,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN_stdscl,0.0006119475094103901
550,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN_stdscl,0.0030164557526250932
551,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN_stdscl,0.0024277045630868264
552,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN_stdscl,0.0025232730973494153
553,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN_stdscl,0.0009989731562439696
554,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN_stdscl,0.00019130272050435018
555,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN_stdscl,0.0005065410165311358
556,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN_stdscl,0.0
557,PREV_PRODUCT_COMBINATION_nan_MEAN_stdscl,0.0
558,APPROVED_AMT_ANNUITY_MIN_stdscl,0.004033462833564203
559,APPROVED_AMT_ANNUITY_MAX_stdscl,0.005503803232082361
560,APPROVED_AMT_ANNUITY_MEAN_stdscl,0.0066584240834880876
561,APPROVED_AMT_APPLICATION_MIN_stdscl,0.002964793099637902
562,APPROVED_AMT_APPLICATION_MAX_stdscl,0.00173598895678815
563,APPROVED_AMT_APPLICATION_MEAN_stdscl,0.0014234841012993765
564,APPROVED_AMT_CREDIT_MIN_stdscl,0.0005878390854008781
565,APPROVED_AMT_CREDIT_MAX_stdscl,0.004465282255620939
566,APPROVED_AMT_CREDIT_MEAN_stdscl,0.0030703723171316396
567,APPROVED_APP_CREDIT_PERC_MIN_stdscl,0.008118580820024722
568,APPROVED_APP_CREDIT_PERC_MAX_stdscl,0.01812451897174512
569,APPROVED_APP_CREDIT_PERC_MEAN_stdscl,0.007984812511408848
570,APPROVED_APP_CREDIT_PERC_VAR_stdscl,0.0034263506998150916
571,APPROVED_AMT_DOWN_PAYMENT_MIN_stdscl,0.0010253267671865454
572,APPROVED_AMT_DOWN_PAYMENT_MAX_stdscl,0.0039510533687389555
573,APPROVED_AMT_DOWN_PAYMENT_MEAN_stdscl,0.0019375133405332668
574,APPROVED_AMT_GOODS_PRICE_MIN_stdscl,0.0025444131914216165
575,APPROVED_AMT_GOODS_PRICE_MAX_stdscl,0.0015466311298285168
576,APPROVED_AMT_GOODS_PRICE_MEAN_stdscl,0.002137601191784176
577,APPROVED_HOUR_APPR_PROCESS_START_MIN_stdscl,0.0002910496967570172
578,APPROVED_HOUR_APPR_PROCESS_START_MAX_stdscl,0.0015718484197223767
579,APPROVED_HOUR_APPR_PROCESS_START_MEAN_stdscl,0.0026151461053169783
580,APPROVED_RATE_DOWN_PAYMENT_MIN_stdscl,0.0012175531598686354
581,APPROVED_RATE_DOWN_PAYMENT_MAX_stdscl,0.007058339869415158
582,APPROVED_RATE_DOWN_PAYMENT_MEAN_stdscl,0.007161049741027376
583,APPROVED_DAYS_DECISION_MIN_stdscl,0.010456277656633747
584,APPROVED_DAYS_DECISION_MAX_stdscl,0.0038323014760217188
585,APPROVED_DAYS_DECISION_MEAN_stdscl,0.004153398316057542
586,APPROVED_CNT_PAYMENT_MEAN_stdscl,0.044761118356843585
587,APPROVED_CNT_PAYMENT_SUM_stdscl,0.010278070088358755
588,REFUSED_AMT_ANNUITY_MIN_stdscl,0.0015299294109692193
589,REFUSED_AMT_ANNUITY_MAX_stdscl,0.0007572318334643253
590,REFUSED_AMT_ANNUITY_MEAN_stdscl,0.00016673373644972975
591,REFUSED_AMT_APPLICATION_MIN_stdscl,0.0005868870092501429
592,REFUSED_AMT_APPLICATION_MAX_stdscl,0.0009297574997344558
593,REFUSED_AMT_APPLICATION_MEAN_stdscl,0.00039902157931168825
594,REFUSED_AMT_CREDIT_MIN_stdscl,0.0005481974722672806
595,REFUSED_AMT_CREDIT_MAX_stdscl,0.0006992176579336748
596,REFUSED_AMT_CREDIT_MEAN_stdscl,3.3806832747099496e-05
597,REFUSED_APP_CREDIT_PERC_MIN_stdscl,0.0032674321082889774
598,REFUSED_APP_CREDIT_PERC_VAR_stdscl,0.0
599,REFUSED_AMT_DOWN_PAYMENT_MIN_stdscl,0.0003526939006617927
600,REFUSED_AMT_DOWN_PAYMENT_MAX_stdscl,2.9489660555326334e-05
601,REFUSED_AMT_DOWN_PAYMENT_MEAN_stdscl,0.00017466691010482402
602,REFUSED_AMT_GOODS_PRICE_MIN_stdscl,0.000624529647801357
603,REFUSED_AMT_GOODS_PRICE_MAX_stdscl,0.0003578209920386344
604,REFUSED_AMT_GOODS_PRICE_MEAN_stdscl,0.0014298056543380932
605,REFUSED_HOUR_APPR_PROCESS_START_MIN_stdscl,0.0008648455532793385
606,REFUSED_HOUR_APPR_PROCESS_START_MAX_stdscl,0.00038667974562923334
607,REFUSED_HOUR_APPR_PROCESS_START_MEAN_stdscl,0.0010112547185887426
608,REFUSED_RATE_DOWN_PAYMENT_MIN_stdscl,0.0007215578638171994
609,REFUSED_RATE_DOWN_PAYMENT_MAX_stdscl,0.00012596031229247906
610,REFUSED_RATE_DOWN_PAYMENT_MEAN_stdscl,0.0
611,REFUSED_DAYS_DECISION_MIN_stdscl,0.001855209410425308
612,REFUSED_DAYS_DECISION_MAX_stdscl,0.0061873978262208225
613,REFUSED_DAYS_DECISION_MEAN_stdscl,0.0035232619924562307
614,REFUSED_CNT_PAYMENT_MEAN_stdscl,0.001573821564900067
615,REFUSED_CNT_PAYMENT_SUM_stdscl,0.0013547635477710745
616,POS_MONTHS_BALANCE_MAX_stdscl,0.010003911354613067
617,POS_MONTHS_BALANCE_MEAN_stdscl,0.006552748831927162
618,POS_MONTHS_BALANCE_SIZE_stdscl,0.027425469275965696
619,POS_SK_DPD_MAX_stdscl,0.00030341523018359866
620,POS_SK_DPD_MEAN_stdscl,0.0006978983910725512
621,POS_SK_DPD_DEF_MAX_stdscl,0.003948831932052648
622,POS_SK_DPD_DEF_MEAN_stdscl,0.014890730352790857
623,POS_NAME_CONTRACT_STATUS_Active_MEAN_stdscl,0.004416875490083629
624,POS_NAME_CONTRACT_STATUS_Amortized debt_MEAN_stdscl,0.0
625,POS_NAME_CONTRACT_STATUS_Approved_MEAN_stdscl,8.211872709186665e-06
626,POS_NAME_CONTRACT_STATUS_Canceled_MEAN_stdscl,0.0
627,POS_NAME_CONTRACT_STATUS_Completed_MEAN_stdscl,0.0019859183972969832
628,POS_NAME_CONTRACT_STATUS_Demand_MEAN_stdscl,0.0
629,POS_NAME_CONTRACT_STATUS_Returned to the store_MEAN_stdscl,0.00024610886566341127
630,POS_NAME_CONTRACT_STATUS_Signed_MEAN_stdscl,0.0010305821456970986
631,POS_NAME_CONTRACT_STATUS_XNA_MEAN_stdscl,0.0
632,POS_NAME_CONTRACT_STATUS_nan_MEAN_stdscl,0.0
633,POS_COUNT_stdscl,0.0
634,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE_stdscl,0.003962758216523005
635,INSTAL_DPD_MAX_stdscl,0.006187775044957663
636,INSTAL_DPD_MEAN_stdscl,0.09759112676900866
637,INSTAL_DPD_SUM_stdscl,0.004125610649566001
638,INSTAL_DBD_MAX_stdscl,0.005901637739336121
639,INSTAL_DBD_MEAN_stdscl,0.011036656144963625
640,INSTAL_DBD_SUM_stdscl,0.022859912194973773
641,INSTAL_PAYMENT_PERC_VAR_stdscl,0.0013518207826189997
642,INSTAL_PAYMENT_DIFF_MAX_stdscl,0.004775610289912365
643,INSTAL_PAYMENT_DIFF_MEAN_stdscl,0.03659308904582643
644,INSTAL_PAYMENT_DIFF_SUM_stdscl,0.011165256356845812
645,INSTAL_PAYMENT_DIFF_VAR_stdscl,0.0012410812388561174
646,INSTAL_AMT_INSTALMENT_MAX_stdscl,0.013656188236916045
647,INSTAL_AMT_INSTALMENT_MEAN_stdscl,0.002987268556664839
648,INSTAL_AMT_INSTALMENT_SUM_stdscl,0.007462604309383793
649,INSTAL_AMT_PAYMENT_MIN_stdscl,0.018686769204186993
650,INSTAL_AMT_PAYMENT_MAX_stdscl,0.0037674917464685436
651,INSTAL_AMT_PAYMENT_MEAN_stdscl,0.006649496454875306
652,INSTAL_AMT_PAYMENT_SUM_stdscl,0.05114425230450594
653,INSTAL_DAYS_ENTRY_PAYMENT_MAX_stdscl,0.02017175891382688
654,INSTAL_DAYS_ENTRY_PAYMENT_MEAN_stdscl,0.016104194993438594
655,INSTAL_DAYS_ENTRY_PAYMENT_SUM_stdscl,0.01781887873247444
656,INSTAL_COUNT_stdscl,0.012054395027959805
657,CC_MONTHS_BALANCE_MIN_stdscl,0.0
658,CC_MONTHS_BALANCE_MAX_stdscl,0.0001618698183802141
659,CC_MONTHS_BALANCE_MEAN_stdscl,0.00028571050858893323
660,CC_MONTHS_BALANCE_SUM_stdscl,0.0004523327172839624
661,CC_MONTHS_BALANCE_VAR_stdscl,0.001461477356383363
662,CC_AMT_BALANCE_MIN_stdscl,0.001115053348938969
663,CC_AMT_BALANCE_MAX_stdscl,0.0011254930409172743
664,CC_AMT_BALANCE_MEAN_stdscl,0.007864068888688258
665,CC_AMT_BALANCE_SUM_stdscl,0.0005988887232713426
666,CC_AMT_BALANCE_VAR_stdscl,0.00017206250758848124
667,CC_AMT_CREDIT_LIMIT_ACTUAL_MIN_stdscl,0.006690924254452088
668,CC_AMT_CREDIT_LIMIT_ACTUAL_MAX_stdscl,0.0009705000107774997
669,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN_stdscl,0.004772255722293067
670,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM_stdscl,0.0017238937640658542
671,CC_AMT_CREDIT_LIMIT_ACTUAL_VAR_stdscl,0.0010985350386502188
672,CC_AMT_DRAWINGS_ATM_CURRENT_MIN_stdscl,0.0
673,CC_AMT_DRAWINGS_ATM_CURRENT_MAX_stdscl,0.00041122099338788054
674,CC_AMT_DRAWINGS_ATM_CURRENT_MEAN_stdscl,0.00038825955669498727
675,CC_AMT_DRAWINGS_ATM_CURRENT_SUM_stdscl,0.00019331957560875712
676,CC_AMT_DRAWINGS_ATM_CURRENT_VAR_stdscl,0.0
677,CC_AMT_DRAWINGS_CURRENT_MIN_stdscl,0.0
678,CC_AMT_DRAWINGS_CURRENT_MAX_stdscl,0.0015625208250807728
679,CC_AMT_DRAWINGS_CURRENT_MEAN_stdscl,0.0010237232797880981
680,CC_AMT_DRAWINGS_CURRENT_SUM_stdscl,0.0013197272766152235
681,CC_AMT_DRAWINGS_CURRENT_VAR_stdscl,0.00011808772624229293
682,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN_stdscl,0.00021612027438646302
683,CC_AMT_DRAWINGS_OTHER_CURRENT_MAX_stdscl,6.466570048236332e-05
684,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN_stdscl,0.0
685,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM_stdscl,0.0
686,CC_AMT_DRAWINGS_OTHER_CURRENT_VAR_stdscl,0.00029313676579264457
687,CC_AMT_DRAWINGS_POS_CURRENT_MIN_stdscl,0.0
688,CC_AMT_DRAWINGS_POS_CURRENT_MAX_stdscl,0.0013706719254929335
689,CC_AMT_DRAWINGS_POS_CURRENT_MEAN_stdscl,0.0001152648525774651
690,CC_AMT_DRAWINGS_POS_CURRENT_SUM_stdscl,0.0016546048191591835
691,CC_AMT_DRAWINGS_POS_CURRENT_VAR_stdscl,0.00045825334707653867
692,CC_AMT_INST_MIN_REGULARITY_MIN_stdscl,0.00014639594914564198
693,CC_AMT_INST_MIN_REGULARITY_MAX_stdscl,0.000237115072234952
694,CC_AMT_INST_MIN_REGULARITY_MEAN_stdscl,0.00037321501722429196
695,CC_AMT_INST_MIN_REGULARITY_SUM_stdscl,0.001036646314488373
696,CC_AMT_INST_MIN_REGULARITY_VAR_stdscl,0.0016256433222425943
697,CC_AMT_PAYMENT_CURRENT_MIN_stdscl,0.00023878234004153865
698,CC_AMT_PAYMENT_CURRENT_MAX_stdscl,0.0010324125616144651
699,CC_AMT_PAYMENT_CURRENT_MEAN_stdscl,0.001780030885587318
700,CC_AMT_PAYMENT_CURRENT_SUM_stdscl,0.00043447965860646736
701,CC_AMT_PAYMENT_CURRENT_VAR_stdscl,0.0007918627741504933
702,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN_stdscl,0.0
703,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX_stdscl,0.0002632032083649171
704,CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN_stdscl,1.4645500939245918e-05
705,CC_AMT_PAYMENT_TOTAL_CURRENT_SUM_stdscl,0.0031920499792867005
706,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR_stdscl,0.0005612530210877816
707,CC_AMT_RECEIVABLE_PRINCIPAL_MIN_stdscl,0.0
708,CC_AMT_RECEIVABLE_PRINCIPAL_MAX_stdscl,0.0015193892041975435
709,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN_stdscl,0.003980675514966996
710,CC_AMT_RECEIVABLE_PRINCIPAL_SUM_stdscl,0.0004534480924133867
711,CC_AMT_RECEIVABLE_PRINCIPAL_VAR_stdscl,0.00011965995259927549
712,CC_AMT_RECIVABLE_MIN_stdscl,0.0017949592123510313
713,CC_AMT_RECIVABLE_MAX_stdscl,0.0009283255211530011
714,CC_AMT_RECIVABLE_MEAN_stdscl,0.002742187638898285
715,CC_AMT_RECIVABLE_SUM_stdscl,0.0002447719452551152
716,CC_AMT_RECIVABLE_VAR_stdscl,1.858062180122139e-05
717,CC_AMT_TOTAL_RECEIVABLE_MIN_stdscl,0.0
718,CC_AMT_TOTAL_RECEIVABLE_MAX_stdscl,0.002545076947828076
719,CC_AMT_TOTAL_RECEIVABLE_MEAN_stdscl,0.0004502789157368584
720,CC_AMT_TOTAL_RECEIVABLE_SUM_stdscl,0.0
721,CC_AMT_TOTAL_RECEIVABLE_VAR_stdscl,0.0
722,CC_CNT_DRAWINGS_ATM_CURRENT_MIN_stdscl,0.0
